"ensemble","geneName","statistic","pvalue","amplitude1","amplitude2","phi1","phi2","basal1","basal2","sigma_alpha","sigma_0","qvalue","r1","r2"
"ENSG00000182568","SATB1",1.66307471034645,0.435379438724192,6.26558193727142,4.18277094276555,1.56324532438801,3.99714346974625,128.038780117926,121.070200675067,7.21039510628403,12.1931124624419,0.835186234472044,0.513862392114491,0.343043743396086
"ENSG00000033867","SLC4A7",2.25992503300824,0.323045365064924,4.23355503023854,2.10992918032162,-7.44036629708129,-1.3311314266364,43.8973851873232,42.7964637717412,8.29435312148397,12.9061521201016,0.797899769742534,0.328026122026307,0.16348243540655
"ENSG00000155744","FAM126B",5.27920757059769,0.0713895495425805,1.50795492505555,0.301187229482224,-6.23974230180476,-10.8125250036151,15.2660615829989,15.7037009974502,0.978216959156905,2.18650427746616,0.439467925947606,0.689664749617161,0.137748291913362
"ENSG00000135452","TSPAN31",2.08359260617078,0.352820340128694,0.838154238067659,1.17007635759062,2.00424332987147,-3.11616934004108,15.1270624886721,15.2020614802692,1.01430786490419,3.13984084105383,0.808141810586477,0.266941631916078,0.372654671629122
"ENSG00000196976","LAGE3",1.85192896045271,0.396149156734034,0.467440984017693,0.212409366621144,7.91743129198625,-10.9523809928979,7.29283695152087,7.28993704011474,0.418593682879658,1.22358003002708,0.819455561091059,0.38202730720225,0.173596627444503
"ENSG00000151150","ANK3",1.56730788482503,0.456734078571533,9.90891130370672,6.3971084224442,1.37197164336925,1.41164959070161,70.7628059245495,66.8596875261776,5.6029375023121,11.8701409699999,0.842126441166514,0.834776211061868,0.538924385027272
"ENSG00000164418","GRIK2",3.43939281786106,0.179120519047721,0.219796408335088,0.847941762213178,3.54821913649229,-6.80847242380239,5.04782995164428,4.63973558961676,2.34692797495798,2.09027838759348,0.622697615788424,0.105151739423636,0.405659728027617
"ENSG00000141219","C17orf80",0.4475788541871,0.799483466202819,1.33276807991637,2.08574608249202,-10.7648625434141,11.6448207444359,33.6660499409119,34.3673992017245,1.73022179130502,5.94851196104893,0.95355059250232,0.224050668241634,0.350633250155595
"ENSG00000124767","GLO1",0.526502842178616,0.768548643680979,3.44682181509209,1.63096990847075,4.24514612794739,-4.5491106582338,156.337010544898,158.146757376453,7.72886060699812,23.6657344695955,0.940340659104762,0.145646095181216,0.0689169360269015
"ENSG00000145982","FARS2",0.792665114774707,0.67278291980018,0.169799528081499,0.107211240842402,3.75670851678861,-10.0031974613067,12.335224703128,12.6089791589957,0.609844472590475,1.22049159119267,0.910966015634543,0.139123881972484,0.0878426706222817
"ENSG00000185567","AHNAK2",0.277986700296992,0.870233815364656,0.398518966749581,0.282277023110538,4.23519047849964,8.65284011155997,3.51931263441888,3.63086962992938,0.980326926494232,3.09113817995915,0.971674531751793,0.128923051493883,0.0913181510100814
"ENSG00000116991","SIPA1L2",0.227340276625114,0.892552326145437,1.58436994077914,1.00032222042564,11.8550991595972,11.8160895720243,12.8742538671921,12.6263276807719,3.06060870540258,5.18952884965832,0.977399669248859,0.305301307050919,0.192757810854351
"ENSG00000161618","ALDH16A1",0.171601080878361,0.917777272416572,0.137635118114127,0.0819230627774676,9.37821764128218,7.37227950798425,3.71461014525394,3.78203082920628,0.349935838556634,0.795062676217345,0.977399669248859,0.173112286906676,0.103039754258408
"ENSG00000157833","GAREM2",1.12717718394151,0.569162901205951,0.106985985663432,0.00628050181181853,-0.631504252135553,4.07317590830246,1.65470668938933,1.58467242574832,0.427219822301051,0.410917190075994,0.881394590962193,0.260358992632179,0.0152841058089028
"ENSG00000183161","FANCF",0.482600408391221,0.785605748842504,0.301285326324411,0.400665523515771,-8.86481319548783,-8.71654444410342,1.65764976198993,1.64143871879609,0.143669372437311,0.565675684311734,0.944872460530113,0.532611414420242,0.708295467929236
