"ensemble","geneName","statistic","pvalue","amplitude","phi","basal","sigma_alpha","sigma_0","qvalue","r"
"ENSG00000134780","DAGLA",27.3941516456874,1.12573340084971e-06,0.757560632119859,-10.1916574559524,2.83408250205741,0.703238079516761,0.745518811971876,1.448274993228e-05,1.01615226866795
"ENSG00000263465","SRSF8",27.314352489495,1.17155779650076e-06,2.12839461774721,-7.76638635307386,19.9158661329779,0.777018966019765,1.94384569731811,1.48714448504886e-05,1.09494010799505
"ENSG00000171612","SLC25A33",27.2967360924347,1.1819226911742e-06,2.69121321926805,0.504558497928047,5.42639687875461,1.7548328207509,2.68272411951669,1.48714448504886e-05,1.00316435808274
"ENSG00000127325","BEST3",27.2341308508421,1.21950511443446e-06,7.45573712272971,-4.46848367026772,33.6611654631274,5.77677282920462,6.33065558696622,1.51775364785594e-05,1.17771959322504
"ENSG00000073849","ST6GAL1",27.1782920485922,1.25403271911448e-06,3.91588383392595,10.4709990668722,14.0563943648575,1.98069093830932,3.69619742636794,1.54394350901729e-05,1.05943578824843
"ENSG00000003436","TFPI",26.5958896275052,1.67793814362776e-06,3.66948711329578,-1.83416743711351,17.7031414369929,3.59062218188871,3.50816690741423,2.04387146218487e-05,1.04598418779352
"ENSG00000006451","RALA",26.2319127334699,2.01285515893392e-06,2.40200878240484,7.7466363770873,16.1839676630812,0.745447644437322,2.09305692856053,2.42247102677792e-05,1.14760795543998
"ENSG00000198400","NTRK1",26.212214617969,2.03277783438008e-06,0.430646297447225,-9.75087994342662,1.00363696410314,0.176623502046943,0.429964277932,2.42247102677792e-05,1.00158622367073
"ENSG00000122591","FAM126A",26.1931725955886,2.05222436329658e-06,6.39708398192032,-0.825508360971671,63.0776167014666,13.8056974521045,6.38449358349129,2.42247102677792e-05,1.00197202773632
"ENSG00000102996","MMP15",26.1525362307808,2.09434832425051e-06,2.45154704444037,10.1580366852183,7.07472071905999,0.973317742650301,2.29398944818912,2.44696819517024e-05,1.06868279031346
"ENSG00000135679","MDM2",25.4473614902907,2.97972141968094e-06,11.589961522228,-9.75207348673283,77.8047475459993,8.95621456117008,11.8692695533021,3.44624346013603e-05,0.976467967989114
"ENSG00000225648","SBDSP1",24.7084037487153,4.31159835590647e-06,2.38400548372155,-4.23997915597085,8.81356676179249,1.0194271061922,2.13652354407049,4.9367801175129e-05,1.11583393983085
"ENSG00000151835","SACS",24.6272517221065,4.4901436605525e-06,36.2670666225968,8.10407219701412,166.162951388139,24.6138747384313,32.710239440826,5.09031137755704e-05,1.10873742420031
"ENSG00000185760","KCNQ5",24.4509329392612,4.90396513121152e-06,6.07196814985376,-11.7627398936374,37.9632915438421,11.4712921255173,6.45777921792131,5.50494125023254e-05,0.940256386127779
"ENSG00000170677","SOCS6",24.223697096699,5.49402978822849e-06,7.63323484119506,-10.2067931941601,63.2846024523038,3.74018076860902,8.18215132504687,6.10744088108896e-05,0.932912939147008
"ENSG00000120162","MOB3B",24.1612198323416,5.66836457728652e-06,0.854062305653877,0.28656348811324,3.89196974382886,0.838611912580085,0.921971773410222,6.24065138557025e-05,0.926343224689885
"ENSG00000100906","NFKBIA",23.740205038468,6.99648610997861e-06,16.1187174744756,3.41498182616369,40.4675350775876,3.72152811711757,16.5335382046454,7.62950151992906e-05,0.974910347377835
"ENSG00000166387","PPFIBP2",23.6149319673473,7.44873764410983e-06,1.76764797442264,2.62833714110916,13.4208003572868,1.7761384773864,1.86873029927864,8.04604207783562e-05,0.945908553580461
"ENSG00000112234","FBXL4",23.3901025334345,8.33496478506853e-06,4.14175269411866,2.79040958289921,31.0882883157242,3.0598667374424,4.41402316011825,8.91919128869483e-05,0.938316937604765
"ENSG00000143157","POGK",23.352380787475,8.49366137080962e-06,2.31447580161221,-7.85696864408402,14.7602010634098,0.784193671642518,2.32465546182433,9.00485395331205e-05,0.995621002604777
"ENSG00000087085","ACHE",23.2805458801485,8.80427692735948e-06,11.7477627749086,3.5500655915871,66.114596481123,13.4238355515282,11.9849615422457,9.24852943286844e-05,0.980208633419394
"ENSG00000062598","ELMO2",23.1471163090924,9.41168877433427e-06,2.93769546220795,10.2947537976221,22.6425109393615,1.58960493668228,3.08143226265624,9.79671240601158e-05,0.953353899032527
"ENSG00000122783","CYREN",22.8766574248845,1.07744958445048e-05,2.59392984741197,-7.28424843961105,15.876717982193,0.800388805699731,2.56336582574685,0.000111142321999621,1.01192339437396
"ENSG00000011566","MAP4K3",22.1604280814663,1.5414313367884e-05,4.58693415885759,-10.1469746910882,54.7998608159117,1.64317781589684,5.13768190273765,0.000156773163932859,0.89280228820967
"ENSG00000100330","MTMR3",22.1529654207178,1.54719367025441e-05,1.93349584803278,6.68310597293301,14.1870486864394,1.40235667475041,1.84557266564743,0.000156773163932859,1.04764005450552
"ENSG00000164331","ANKRA2",21.8991456104194,1.75655175961274e-05,1.35419505391547,-10.137504047226,6.63722229741047,0.519775762773493,1.53398637727369,0.0001764255933997,0.882794706640253
